trip_id,fecha_local,monto_bruto,duracion_min,distancia_km,estado,eficiencia_por_km,ciudad,origen,destino
fa736e8e-9838-5ac4-83d9-06bbcb741e58,2025-05-04 15:39:00,57.88,16.62,6.75,COMPLETED,8.57,Morelia,"Paseo de la República, 58086 Morelia, Michoacán de Ocampo, MX","Calle Agua Termal, 58189 Morelia, Michoacán de Ocampo, MX"
ece6c6e5-1d02-4f3a-a0fc-aed959db259d,2025-05-04 16:14:49,22.93,4.92,1.49,COMPLETED,15.39,Morelia,"Javier Mina, Morelia, 58000 Michoacán, MX","C. Alberto Alvarado, Morelia, 58040 Michoacán, MX"
a9cc55d1-a72a-43c6-9fe0-94c53460c61c,2025-05-04 16:31:54,29.67,6.33,1.99,COMPLETED,14.91,Morelia,"La Paz, Morelia, 58030 Michoacán, MX","C. Framboyan, Morelia, 58160 Michoacán, MX"
8cdbe10f-6e71-42ed-ab5c-89b032a39f8f,2025-05-04 16:45:14,60.12,12.93,3.77,COMPLETED,15.95,Morelia,"Calle Constituyentes de 1917, 58130 Morelia, Michoacán de Ocampo, MX","Perif. Paseo de la República, Morelia, 58070 Michoacán, MX"
fffe01ea-15ec-45a8-bf8c-c925b80bf6cf,2025-05-04 17:10:02,43.38,5.7,1.73,COMPLETED,25.08,Morelia,"Fresno, Col Ampliación Balcones de Santa María, 58090 Morelia, MIC, MX","Calle del Mezquite, 58090 Morelia, Michoacán de Ocampo, MX"
49f5eee7-f009-4a3a-8b5c-bbf9df042efa,2025-05-04 17:25:02,39.89,9.58,3.67,COMPLETED,10.87,Morelia,"Av Juan Pablo II, Morelia, 58090 Morelia, MIC, MX","Gob. Juan Manuel González Ureña, Morelia, 58280 Michoacán, MX"
1697669b-42d0-426f-8b4d-c1955bb99a6f,2025-05-04 17:42:07,31.82,4.68,1.92,COMPLETED,16.57,Morelia,"Calle Lago de Camecuaro, 58020 Morelia, Michoacán de Ocampo, MX","Perif. Paseo de la República, Morelia, 58070 Michoacán, MX"
963ca3df-7d7d-490b-8fdd-477bf5b03b89,2025-05-04 17:50:18,72.67,26.87,12.88,COMPLETED,5.64,Morelia,"Calle Ventura Puente, Morelia, 58290 Morelia, MIC, MX","Calle Profesora Juana Palacios, 58128 Morelia, Michoacán de Ocampo, MX"
81d4e51b-a47b-41ba-b349-9f4b8fb6534d,2025-05-04 18:23:10,25.83,2.48,0.9,COMPLETED,28.7,Morelia,"Calle Ingeniero Pascual Ortiz Rubio, 58218 Morelia, Michoacán de Ocampo, MX","Calle Jesús Ramírez Mendoza, 58217 Morelia, Michoacán de Ocampo, MX"
40276b9d-81cf-443b-84fe-b982421ba100,2025-05-04 18:47:27,22.81,3.35,1.33,COMPLETED,17.15,Morelia,"C. Coahuila, Morelia, 58210 Michoacán, MX","Del Callejón del Romance, Morelia, 58000 Michoacán, MX"
0941244e-20b1-5546-86d8-5a3b18eac856,2025-05-04 18:55:03,23.47,6.23,2.32,COMPLETED,10.12,Morelia,"Calle Juan José de Lejarza, 58000 Morelia, Michoacán de Ocampo, MX","Calle Nardo, 58160 Morelia, Michoacán de Ocampo, MX"
06b680cc-1eab-4b50-922e-979d96e9d948,2025-05-04 19:02:56,23.68,6.5,2.16,COMPLETED,10.96,Morelia,"Jesus Solorzano, Col Nueva Valladolid Morelia, 58190 Morelia, Michoacán de Ocampo, MX","C. Poligala, Morelia, 58149 Michoacán, MX"
58979b96-fc57-49e4-813d-00fd4b3398a5,2025-05-04 19:07:58,18.77,4.17,1.39,COMPLETED,13.5,Morelia,"C. Félix Espinoza, Morelia, 58158 Michoacán, MX","Calle Sexta, Morelia, 58140 Michoacán, MX"
33b06577-db91-59db-8bd6-81c217a574ff,2025-05-04 19:25:08,91.59,15.88,8.96,COMPLETED,10.22,Morelia,"Calle Jesús Solórzano Dávalos, 58190 Morelia, Michoacán de Ocampo, MX","Puruarán, Morelos, 58341 Michoacán, MX"
81e4eb22-53f9-4bcd-b095-7dda0ec73039,2025-05-07 15:39:25,81.75,28.7,9.77,COMPLETED,8.37,Morelia,"C. Calandria, Morelos, 58341 Michoacán, MX","Calle Puerto de Acapulco, 58337 Morelia, Michoacán de Ocampo, MX"
799caccd-fc0d-4e37-873b-6ea846c94f3c,2025-05-07 16:14:45,47.14,25.85,7.32,COMPLETED,6.44,Valle de México,"Calle Ziguario, 58337 Morelia, Michoacán de Ocampo, MX","Provincia de Mexico, Morelia, 58195 Michoacán, MX"
52d55982-7d07-4077-919d-02c81075fc99,2025-05-07 16:45:24,40.43,10.35,3.98,COMPLETED,10.16,Morelia,"Col Lomas de la Huerta Morelia, 58050 Morelia, Michoacán, MX","Av Siervo de La Nacion, Morelia, 58170 Michoacán, MX"
11ce1f8d-9a05-4454-8bd1-b55528d1b2a8,2025-05-07 17:01:52,47.29,11.73,6.15,COMPLETED,7.69,Morelia,"Calle José María Izazaga, 58175 Morelia, Michoacán de Ocampo, MX","Sierra de Bateas, Morelia, 58114 Michoacán, MX"
684e24f6-c93c-4d36-ac63-64429a661ffe,2025-05-07 17:23:18,46.24,14.07,7.45,COMPLETED,6.21,Morelia,"Av Torreón Nuevo, Col Torreón Nuevo, 58116 Morelia, Michoacán de Ocampo, MX","Av Lázaro Cárdenas, Morelia, 58260 Michoacán, MX"
14317ead-5484-4426-aea2-b9907ebb518f,2025-05-07 17:37:54,25.86,3.92,1.02,COMPLETED,25.35,Morelia,"Blvd. García de León, Morelia, 58260 Michoacán, MX","Calle Comisión Federal de Electricidad, 58280 Morelia, Michoacán de Ocampo, MX"
56c15620-523c-480f-bd9a-830d8b5ddaca,2025-05-07 17:51:46,38.63,10.65,3.53,COMPLETED,10.94,Morelia,"Calle Batalla de la Angostura, 58260 Morelia, Michoacán de Ocampo, MX","C. Alberto Alvarado, Morelia, 58040 Michoacán, MX"
9c20193d-4798-4a40-b5c0-accff68ca913,2025-05-07 18:03:25,19.19,4.57,1.74,COMPLETED,11.03,Morelia,"Calle Francisco J. Múgica, 58040 Morelia, Michoacán de Ocampo, MX","Avenida Universidad, Morelia, 58060 Michoacán, MX"
412685a1-598f-4bbf-9a58-cd2488652f7e,2025-05-07 18:14:36,36.43,6.68,2.84,COMPLETED,12.83,Morelia,"Calz La Huerta, Morelia, 58080 Morelia, Michoacán de Ocampo, MX","C. Manuel Muñiz, Morelia, 58010 Michoacán, MX"
9cf8fda0-1383-4dab-8e79-cdff2b73b8c5,2025-05-08 09:24:57,104.33,33.18,10.61,COMPLETED,9.83,Valle de México,"Av. Horacio, México D.F., 11550 Ciudad de México, MX","Bosques de Las Lomas, 11700 Miguel Hidalgo, Mexico City, MX"
dfa8dd02-a8a3-42ea-ada3-941408f1d159,2025-05-08 10:22:25,182.43,0.0,23.41,COMPLETED,7.79,Valle de México,"Monte Athos 310, Miguel Hidalgo, Miguel Hidalgo, 11010 Ciudad de México, Ciudad de México, MX","Allende, México D.F., 05600 Ciudad de México, MX"
a776ee00-bfe1-4857-9c37-a84b1188551a,2025-05-08 15:55:24,117.95,20.78,8.59,COMPLETED,13.73,Valle de México,"Av. Bosque de Minas, Naucalpan de Juárez, 52783 Estado de México, MX","Anatole France, Col Polanco Miguel Hidalgo, 11550 Ciudad de México, Ciudad de México, MX"
1c1fba19-169c-4fac-8668-339e2c7e925e,2025-05-08 16:52:13,79.05,28.68,5.56,COMPLETED,14.22,Valle de México,"Polanco, 11560 Miguel Hidalgo, Ciudad de México, MX","Calle Dr Olvera, México D.F., 06720 Ciudad de México, MX"
29bd446d-55a0-44ce-bcc3-e9789e9a4c48,2025-05-08 17:27:50,34.67,6.02,1.77,COMPLETED,19.59,Valle de México,"Col Doctores, 06720 Cuauhtémoc, CMX, MX","Privada Dr Márquez, México D.F., 06720 Ciudad de México, MX"
5f6da968-dfab-4606-bcd9-9b01ac371974,2025-05-08 17:37:46,103.03,33.92,12.46,COMPLETED,8.27,Valle de México,"Calle Dr Olvera, México D.F., 06720 Ciudad de México, MX","Colonia Lindavista, 07300 Gustavo A. Madero, Mexico City, MX"
a11628ef-4e26-43fa-902f-c2f2263bd3dc,2025-05-08 18:18:19,61.86,27.37,6.86,COMPLETED,9.02,Valle de México,"Tepeyac Insurgentes, 07020 Gustavo A. Madero, Ciudad de México, MX","Ópalo, México D.F., 07540 Ciudad de México, MX"
9c63e904-5cd7-4650-b816-b19266543576,2025-05-08 18:41:27,69.86,15.68,9.8,COMPLETED,7.13,Valle de México,"07540 Gustavo A. Madero, Ciudad de México, MX","Col Tepeyac Insurgentes, 07020 Gustavo A Madero, CDMX, MX"
07ab4137-b2da-4102-bc68-018759971fe9,2025-05-08 19:18:32,70.37,21.07,8.01,COMPLETED,8.79,Valle de México,"Sadi Carnot, Col San Rafael Cuauhtémoc, 06470 Ciudad de México, Ciudad de México, MX","Cerrada M. Negrete, México D.F., 03440 Ciudad de México, MX"
d4a349ae-56ff-4298-a062-5e510bb02d87,2025-05-08 19:42:33,69.39,14.12,9.4,COMPLETED,7.38,Valle de México,"Av Universidad 399, Benito Juárez, Col Narvarte Benito Juárez, 03020 Ciudad de México, Ciudad de México, MX","04420 Coyoacán, Ciudad de México, MX"
e7c05f30-f7a7-4e99-8933-61565d79ee2b,2025-05-08 20:05:09,88.22,22.88,11.19,COMPLETED,7.88,Valle de México,"Paseos de Taxqueha, 04250 Coyoacán, Ciudad de México, MX","01090 Álvaro Obregón, DF, MX"
a8cbcd3a-0946-4005-a600-50458733fe49,2025-05-08 20:35:12,100.27,17.78,16.18,COMPLETED,6.2,Valle de México,"Relox, Col Chimalistac Álvaro Obregón, 01070 Ciudad de México, Ciudad de México, MX","C. Avena, México D.F., 08400 Ciudad de México, MX"
43291d07-9381-4765-9116-4ac177d3ab40,2025-05-08 20:59:18,55.73,18.92,10.86,COMPLETED,5.13,Valle de México,"Vainilla, México D.F., 08400 Ciudad de México, MX","Col Nonoalco Tlatelolco, 06900 Cuauhtémoc, CMX, MX"
5c51b5d5-67db-4afd-88b0-c994339eb47a,2025-05-08 21:24:10,55.06,14.87,8.85,COMPLETED,6.22,Valle de México,"Santa María La Ribera, 06400 Cuauhtémoc, Ciudad de México, MX","Quinto Tramo 20 de Noviembre, 15309 Venustiano Carranza, Ciudad de México, MX"
a5016820-159f-40f4-bdbe-c3b7ae3762ae,2025-05-08 22:01:22,42.0,10.65,4.23,COMPLETED,9.93,Valle de México,"República de Cuba, 06720 Ciudad de México, Ciudad de México, MX","Paseo De la Reforma, Col Cuauhtemoc Cuauhtémoc, 06500 Ciudad de México, Ciudad de México, MX"
5b797e3f-3056-437c-8829-9f6d3ddde1e6,2025-05-08 22:11:17,98.0,25.02,19.18,COMPLETED,5.11,Valle de México,"Londres, México D.F., 06600 Ciudad de México, MX","01050 Ciudad de México, MX"
53a0d5d4-5000-49d5-8957-313fb76c3433,2025-05-08 22:48:02,22.5,5.42,2.89,COMPLETED,7.79,Valle de México,"Santa Catarina, 04010 Coyoacán, Ciudad de México, MX","Cjon. Ixpatenco, México D.F., 04330 Ciudad de México, MX"
aef89beb-713d-4acf-b6c5-c78138902fef,2025-05-09 20:10:37,24.15,6.55,3.06,COMPLETED,7.89,Valle de México,"Calle Nicolás Romero, 56100 Texcoco de Mora, México, MX","Salitrería, 56150 Estado de México, MX"
95378bf2-e913-483c-86b3-106e8b43f15d,2025-05-09 21:42:04,43.32,6.1,2.38,COMPLETED,18.2,Valle de México,"Cuchilla Ramos Millán, 08030 Iztacalco, Ciudad de México, MX","Tlacotal Ramos Millán, 08720 Iztacalco, Ciudad de México, MX"
937ce8ae-6909-56c9-b5b0-9694f5239b1c,2025-05-09 21:59:34,74.22,11.13,10.88,COMPLETED,6.82,Valle de México,"Granjas México, 08400 Iztacalco, Ciudad de México, MX","Guadalupe Tepeyac, 07840 Gustavo A. Madero, Ciudad de México, MX"
429b647b-b0aa-478f-baaa-6370b16079fa,2025-05-09 22:22:13,124.58,24.23,17.78,COMPLETED,7.01,Valle de México,"Donizetti, México D.F., 07870 Ciudad de México, MX","San Ángel, 01000 Álvaro Obregón, Ciudad de México, MX"
6a7cd419-2903-4259-9fcd-f28f4715da5a,2025-05-09 23:16:28,58.93,13.17,6.32,COMPLETED,9.32,Valle de México,"Desierto de los Leones, México D.F., 01000 Ciudad de México, MX","Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX"
24dd1156-0548-4bd5-8481-e5c46000e2cc,2025-05-09 23:32:16,37.76,7.53,2.77,COMPLETED,13.63,Valle de México,"Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX","Copilco El Alto, 04360 Coyoacán, Ciudad de México, MX"
66e36141-336b-43ca-b1ce-a8329c9384a7,2025-05-09 23:50:31,70.22,15.45,8.85,COMPLETED,7.93,Valle de México,"Av Melchor Ocampo, México D.F., 04320 Ciudad de México, MX","Av. Independencia, México D.F., 03630 Ciudad de México, MX"
88ee0faa-2f59-5756-80dc-d3a889afee36,2025-05-10 00:13:42,138.04,19.7,15.0,COMPLETED,9.2,Valle de México,"03104 Benito Juárez, Ciudad de México, MX","Agrícola Pantitlán, Pantitlán, 08100 Iztacalco, Ciudad de México, MX"
a8d2f4f8-3962-48aa-b873-6705bbda1dd9,2025-05-10 00:39:02,66.47,11.85,5.4,COMPLETED,12.31,Valle de México,"Xochistlahuaca, México D.F., 15660 Ciudad de México, MX","C. 673, México D.F., 07990 Ciudad de México, MX"
fac86283-ef3e-5582-9906-9402f23635fe,2025-05-10 01:03:05,96.71,16.77,11.93,COMPLETED,8.11,Valle de México,"Calle Lidia Barrera, Ampliación Ciudad Lago Comunicaciones, 57189 Ciudad Nezahualcóyotl, Ciudad de México, MX","Eje 1 Ote, Col Centro, 06000 Cuauhtémoc, Ciudad de México, MX"
37491c4b-46e9-4e00-a597-d16c1b287c08,2025-05-10 01:22:26,59.33,16.08,6.68,COMPLETED,8.88,Valle de México,"Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX","Agrícola Oriental, 08500 Iztacalco, Ciudad de México, MX"
16985f11-a731-409a-8baf-c441f8474ecd,2025-05-10 01:50:44,35.22,10.88,6.93,COMPLETED,5.08,Valle de México,"Ote, 11345 Ciudad de México, Ciudad de México, MX","Capitán Carlos León, Col Peñón de los Baños Venustiano Carranza, 15620 Ciudad de México, CMX, MX"
8a6b7755-aca7-4c7b-8b39-f6c2f6a421aa,2025-05-10 17:07:36,132.13,34.13,18.9,COMPLETED,6.99,Valle de México,"Calle Miguel Hidalgo, 56225 Lomas de San Esteban, México, MX","Avenida Texcoco, 56400 Los Reyes Acaquilpan, México, MX"
fb1ba8ec-c169-46f3-bdc2-64ccb2816628,2025-05-10 17:51:47,153.41,41.1,17.35,COMPLETED,8.84,Valle de México,"Calle 9, 56430 Los Reyes Acaquilpan, México, MX","Valle del Sur, 09819 Iztapalapa, Ciudad de México, MX"
5432d486-bcec-4272-a36e-70138bbfa3ad,2025-05-10 18:21:08,99.9,15.85,10.81,COMPLETED,9.24,Valle de México,"Minerva, 09810 Iztapalapa, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
01ede9db-ef38-48d3-9993-8f60e2608d15,2025-05-10 19:07:41,45.08,10.47,3.99,COMPLETED,11.3,Valle de México,"Zona Centro, 15100 Venustiano Carranza, Ciudad de México, MX","Paseo De la Reforma, Col Nonoalco Tlatelolco Cuauhtémoc, 06900 Ciudad de México, Ciudad de México, MX"
3b949489-a111-43e8-b94f-15383300f7a0,2025-05-10 19:18:53,31.85,9.08,2.27,COMPLETED,14.03,Valle de México,"Guerrero, 06300 Cuauhtémoc, Ciudad de México, MX","Centro, 06200 Cuauhtémoc, Ciudad de México, MX"
b04e4e54-6bd5-41c8-b1c8-1ae5e883662e,2025-05-10 19:23:05,114.17,24.3,14.91,COMPLETED,7.66,Valle de México,"Lazaro Cardenas, Col Guerrero Cuauhtémoc, 06300 Ciudad de México, CMX, MX","04330 Coyoacán, Ciudad de México, MX"
86640e4f-228e-439c-b01b-2a7b47e3602f,2025-05-10 19:58:06,60.37,13.35,6.15,COMPLETED,9.82,Valle de México,"Los Reyes, 04330 Coyoacán, Ciudad de México, MX","Adolfo López Mateos, México D.F., 04980 Ciudad de México, MX"
e19298a2-7e2c-5533-a205-c5c90ff7f131,2025-05-10 20:25:48,81.8,14.12,8.63,COMPLETED,9.48,Valle de México,"Acoxpa, Tlalpan, 14340 Ciudad de México, Ciudad de México, MX","Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX"
105e053d-0fa8-49d6-af80-0ed352f4cd69,2025-05-10 20:35:46,93.82,23.5,11.19,COMPLETED,8.38,Valle de México,"Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX","Plan de Tuxtepec, México D.F., 16035 Ciudad de México, MX"
ed2066e4-d109-43ba-9ee9-459c98b25ce9,2025-05-10 21:08:52,178.12,33.9,31.75,COMPLETED,5.61,Valle de México,"Calz De Tlalpan, Pbo Pueblo de Santa Úrsula Coapa, 04650 Coyoacán, Ciudad de México, MX","Abedules, Los Reyes Acaquilpan, 56420 Estado de México, MX"
5ef86f96-e7f3-447a-b93d-569d02c541ed,2025-05-10 22:07:12,37.71,7.55,2.93,COMPLETED,12.87,Valle de México,"C. Hermenegildo Galeana, Cdad. Nezahualcóyotl, 57940 Estado de México, MX","Av. Chimalhuacán, Cdad. Nezahualcóyotl, 57000 Estado de México, MX"
4c03dde1-50fe-4b13-8159-6e70cbc18cc7,2025-05-10 22:20:40,55.46,13.6,6.29,COMPLETED,8.82,Valle de México,"Calle Faisan, Cdad. Nezahualcóyotl, 57000 Estado de México, MX","Tepalcates, 09210 Iztapalapa, Ciudad de México, MX"
72b0a5c0-a681-489a-a4b9-d271159a5525,2025-05-10 22:43:07,60.01,12.82,7.38,COMPLETED,8.13,Valle de México,"Unidad Habitacional Ejército Constitucionalista, 09220 Iztapalapa, Ciudad de México, MX","09410 Iztapalapa, Ciudad de México, MX"
a4a74901-7df1-4772-bcf1-a9e2b477f32a,2025-05-11 00:05:28,79.57,19.85,13.4,COMPLETED,5.94,Valle de México,"Tabacalera, 06030 Cuauhtémoc, Ciudad de México, MX","Cda. Margaritas, México D.F., 01030 Ciudad de México, MX"
4df670ca-b6e2-475a-9e01-bbb8fd41846a,2025-05-11 00:31:17,39.43,6.02,2.83,COMPLETED,13.93,Valle de México,"Romero de Terreros, 04310 Coyoacán, EM, MX","Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX"
299c8331-775f-4518-bdad-8f70f6847bb6,2025-05-11 01:00:27,77.32,10.78,7.61,COMPLETED,10.16,Valle de México,"Juventino Rosas, 08700 Iztacalco, Ciudad de México, MX","2ᵃ Calle de Ernesto Pugibet, México D.F., 06070 Ciudad de México, MX"
a9cb75dc-88ba-49c2-9e12-f343da0b201a,2025-05-11 01:15:02,115.92,20.65,16.95,COMPLETED,6.84,Valle de México,"Juárez, 06600 Cuauhtémoc, Ciudad de México, MX","Avenida General Antonio León Loyola, México D.F., 09210 Ciudad de México, MX"
a50acf73-d8e1-4c1f-9567-e6e6ff50badd,2025-05-11 01:47:35,53.66,13.5,9.87,COMPLETED,5.44,Valle de México,"Calz General Ignacio Zaragoza y General Antonio de León, Iztapalapa, 09220 Ciudad de México, Ciudad de México, MX","Aeropuerto Internacional de la Ciudad de México (MEX), Venustiano Carranza, 15620 Venustiano Carranza, Ciudad de México, MX"
6225132a-8e36-4713-b03c-8e894edf5b29,2025-05-11 13:22:04,340.6,23.0,54.08,COMPLETED,6.3,Valle de México,"56260 Texcoco, México, MX","Ampliación Miguel Hidalgo Segunda Sección, 14260 Tlalpan, Ciudad de México, MX"
cd8a2508-8aeb-49ef-8b7e-8252b8d959b1,2025-05-11 15:23:37,70.33,12.83,8.81,COMPLETED,7.98,Valle de México,"Oriente Jardines del Pedregal, 04530 Coyoacán, Ciudad de México, MX","Cuauhtémoc, México D.F., 01090 Ciudad de México, MX"
b4af061b-c406-477a-bdc2-9326ac861986,2025-05-11 16:29:42,95.76,32.7,9.62,COMPLETED,9.95,Valle de México,"Tejamanil, México D.F., 04369 Ciudad de México, MX","Cóndor, México D.F., 01710 Ciudad de México, MX"
e61b56af-ffca-4795-b21e-59491d4560e0,2025-05-11 17:03:20,75.23,16.63,6.31,COMPLETED,11.92,Valle de México,"Col San José Insurgentes, 03900 Benito Juárez, CDMX, MX","Real de 14, México D.F., Ciudad de México, MX"
3e02dfea-e42a-4db2-ad29-bf418d3fccc5,2025-05-11 17:38:29,97.85,21.6,9.57,COMPLETED,10.22,Valle de México,"01140 Álvaro Obregón, Ciudad de México, MX","Ignacio Manuel Altamirano, México D.F., 06470 Ciudad de México, MX"
74a222b8-c34a-4973-9664-37a33ad53720,2025-05-11 18:08:38,29.44,9.38,2.87,COMPLETED,10.26,Valle de México,"Altamirano, Col San Rafael Cuauhtémoc, 06470 Ciudad de México, Ciudad de México, MX","Lago Alberto, Col Anáhuac 1a Sección, 11320 Miguel Hidalgo, DF, MX"
466aab8a-fec4-4b25-ab58-f6e7468acc40,2025-05-11 18:30:53,54.54,13.67,5.81,COMPLETED,9.39,Valle de México,"Granada, 11520 Miguel Hidalgo, Ciudad de México, MX","Clavería, 02080 Azcapotzalco, Ciudad de México, MX"
ca6fd78a-4713-4155-90f3-f3774ad663e1,2025-05-11 18:53:35,47.36,14.25,5.93,COMPLETED,7.99,Valle de México,"Azcapotzalco, Col Claveria Azcapotzalco, 02080 Ciudad de México, Ciudad de México, MX","Zaragoza, Buenavista, 06350 Ciudad de México, MX"
2bdf5507-f3b2-45b3-b4af-3ec4076c776b,2025-05-11 19:14:57,73.99,10.57,5.2,COMPLETED,14.23,Valle de México,"Guerrero, 06300 Cuauhtémoc, Ciudad de México, MX","Eje Central Lázaro Cárdenas, Gustavo A. Madero, 07760 Ciudad de México, Ciudad de México, MX"
961fa3a7-6c1a-4610-81dc-fc130de29c99,2025-05-11 19:30:44,142.1,35.7,24.15,COMPLETED,5.88,Valle de México,"Gustavo A. Madero, 07380 Ciudad de México, CMX, MX","C. Gavilán, México D.F., 09360 Ciudad de México, MX"
65d22844-20e0-4db0-8944-d57f307fa3ba,2025-05-11 20:17:59,68.03,16.05,11.06,COMPLETED,6.15,Valle de México,"Av hidalgo 116, 09000 Iztapalapa, Ciudad de México, MX","Col Diez de Mayo, 15390 Venustiano Carranza, CDMX, MX"
b51160f2-0f2c-4680-9d3f-1d0198b4b6d8,2025-05-15 15:43:38,79.17,16.82,7.44,COMPLETED,10.64,Morelia,"Paracata, Morelia, Michoacán, MX","C. Luis G. Banuet, Morelia, 58020 Michoacán, MX"
68bf061c-b84c-4179-96cc-8a2b4478ec6d,2025-05-15 16:18:10,50.34,13.85,3.59,COMPLETED,14.02,Morelia,"Calle Río Tepalcatepec, 58020 Morelia, Michoacán de Ocampo, MX","Perú, Morelia, 58270 Michoacán, MX"
fc6a50f0-f050-47d6-8fe1-43bac23d1899,2025-05-15 16:32:37,52.52,19.38,5.35,COMPLETED,9.82,Morelia,"Perif. Paseo de la República, Morelia, 58270 Michoacán, MX","C. Rey Tariacuri, Morelia, 58090 Michoacán, MX"
49e242c4-438a-438a-8bb4-b847624ba2f5,2025-05-15 16:58:54,62.17,13.92,5.26,COMPLETED,11.82,Morelia,"Calle Tecuén, 58070 Morelia, Michoacán de Ocampo, MX","Calle Jacarandas, 58270 Morelia, Michoacán de Ocampo, MX"
769b73c9-6662-42ca-971e-ae8b5b7bb4ed,2025-05-15 17:18:21,34.96,8.13,3.38,COMPLETED,10.34,Morelia,"Perif Paseo de la República, 58270 Morelia, MI, MX","C. Fray Martin de Valencia, Morelia, 58040 Michoacán, MX"
13c8817c-09b2-48d4-bae8-064e8acfd823,2025-05-15 17:36:41,92.45,20.63,7.8,COMPLETED,11.85,Morelia,"Paseo de la República, 58270 Morelia, Michoacán de Ocampo, MX","C. Cuarta, Morelia, 58140 Michoacán, MX"
96f39b71-be8b-4aec-b3b8-75736ba7302e,2025-05-15 18:06:15,50.61,7.33,4.36,COMPLETED,11.61,Morelia,"Calle Cobalto, 58130 Morelia, Michoacán de Ocampo, MX","Calle Ingenieros Mecánicos, 58228 Morelia, Michoacán de Ocampo, MX"
20c226ed-f234-540b-9610-72cbdfdbdd89,2025-05-15 18:19:25,65.52,12.83,5.13,COMPLETED,12.77,Morelia,"Blv García de León 1220 Esq con Bruno Patiño, Morelia, 58280 Morelia, Michoacán de Ocampo, MX","Bélgica, Morelia, 58060 Michoacán, MX"
592432b1-ba2e-441e-8b5a-88394c3a2041,2025-05-15 18:38:01,28.03,5.6,2.06,COMPLETED,13.61,Morelia,"Av. Ocampo, Morelia, 58040 Michoacán, MX","C. Virrey de Mendoza, Morelia, 58000 Michoacán, MX"
af722d99-8b9b-4002-822e-1864cb1c5446,2025-05-15 18:48:22,32.5,8.57,2.22,COMPLETED,14.64,Morelia,"El Nigromante, Morelia, 58000 Michoacán, MX","Carpinteros de Paracho, Morelia, 58230 Michoacán, MX"
fb31e2a9-75db-49b2-9503-0e3e4904313b,2025-05-15 19:16:47,39.22,11.92,4.95,COMPLETED,7.92,Morelia,"Fray Juan de Zumarraga, Morelia, 58230 Michoacán, MX","Holanda, Morelia, 58060 Michoacán, MX"
9b08a359-5408-4b2d-80e3-790809f22e76,2025-05-15 19:31:27,38.35,3.48,1.43,COMPLETED,26.82,Morelia,"Av Solidaridad, Estrella, 58078 Morelia, MI, MX","Av. Morelos Sur, Morelia, 58020 Michoacán, MX"
61358adf-558d-493b-aa46-0e4d555b8371,2025-05-15 19:42:12,27.44,7.08,2.82,COMPLETED,9.73,Morelia,"Calle Lago de Chapala, 58020 Morelia, Michoacán de Ocampo, MX","Calle Aparicio Sánchez, 58110 Morelia, Michoacán de Ocampo, MX"
a31a7223-c7f0-4f8a-98c7-6761b9a89858,2025-05-15 19:50:11,31.16,7.58,2.49,COMPLETED,12.51,Morelia,"3ra. Priv. de Mártires de Tacubaya, Morelia, 58000 Michoacán, MX","C. Yucatán, Morelia, 58010 Michoacán, MX"
f532c0ff-f52b-4d63-a242-a9b59c5eb39d,2025-05-15 20:08:20,36.9,6.62,1.75,COMPLETED,21.09,Morelia,"Eduardo Ruiz, Morelia, 58000 Morelia, Michoacán de Ocampo, MX","Avenida Madero P, 58150 Morelia, Michoacán de Ocampo, MX"
35cc6712-aa63-41f1-a981-813dba14097b,2025-05-15 20:20:04,19.87,4.03,1.01,COMPLETED,19.67,Morelia,"Calle Nicolás de los Palacios Rubios, 58190 Morelia, Michoacán de Ocampo, MX","Calle Gardenias, 58160 Morelia, Michoacán de Ocampo, MX"
cf25598f-4857-419d-9d89-99ab73ec3550,2025-05-15 20:27:34,67.23,23.65,11.05,COMPLETED,6.08,Morelia,"Calle Violeta, 58160 Morelia, Michoacán de Ocampo, MX","Violeta, Morelia, 58160 Michoacán, MX"
035cc623-38d4-449a-be16-fade58be7e5f,2025-05-15 21:05:48,30.77,13.42,3.95,COMPLETED,7.79,Morelia,"C. Aquiles Serdán, Morelia, 58000 Michoacán, MX","Morelia, Michoacán, MX"
3706c2fa-1d4a-424a-89c7-dc95b0882ff2,2025-05-16 14:34:17,82.11,31.17,6.24,COMPLETED,13.16,Morelia,"J. Cristino González, Morelia, 58080 Michoacán, MX","Dr. Miguel Silva G., Morelia, 58000 Michoacán, MX"
b76fb830-528c-48e6-99da-9fcd35ab47b7,2025-05-16 15:17:32,67.72,24.57,5.0,COMPLETED,13.54,Morelia,"C. Virrey de Mendoza, Morelia, 58000 Michoacán, MX","Pintor David Alfaro Siqueiros, Morelia, 58219 Michoacán, MX"
